Timestamp,Your initials,Short reference,Title,DOI,Journal,Taxonomic group,Climate change stressor,Life stage exposed to the stressor,Life stage of the animals when traits were measured,Trait category,Trait details,Additional comments
45717.61736,SUN,Bundgaard_et_al_2023,Low production of mitochondrial reactive oxygen species after anoxia and reoxygenation in turtle hearts,10.1242/jeb.245516,Journal of Experimental Biology,Reptile,Oxygen,Adults,Adults,Immune function and stress physiology,oxidative stress; Succinate content; ATP/ADP assay; ROS production; Aconitase activity; adenine nucleotide concentration; H2O2 consumption and production rates,
45717.62917,SUN,Cominassi_et_al_2022,Metabolic rate increases with acclimation temperature and is associated with mitochondrial function in some tissues of threespine stickleback,10.1242/jeb.244659,Journal of Experimental Biology,Fish,Temperature,Adults,Adults,Energetics and metabolism,maximum metabolic rate; standard metabolic rate; absolute aerobic scope; rates of mitochondrial phosphorylating respiration; Maximal rates of uncoupled respiration; cytochrome c oxidase (CCO) activity; Maximal activity of citrate synthase and lactate dehydrogenase,
45717.65556,SUN,Jimeno_et_al_2017,Strong association between corticosterone levels and temperature-dependent metabolic rate in individual zebra finches,10.1242/jeb.166124,Journal of Experimental Biology,Bird,Temperature,Adults,Adults,Energetics and metabolism,Metabolic rate; Glucocorticoid hormones; corticosterone levels,
45717.66111,SUN,Zhang_et_al_2015,"Cross-training in birds: cold and exercise training produce similar changes in maximal metabolic output, muscle masses and myostatin expression in house sparrows (Passer domesticus)",10.1242/jeb.121822,Journal of Experimental Biology,Bird,"Temperature, Interaction with non-climatic stressor",Adults,Adults,"Energetics and metabolism, Development ","maximum metabolic rate; body mass; muscle mass; basal metabolic rate; summit metabolic; body mass; expression of myostatin, TLL-1 and TLL-2",
45717.70069,SUN,Steffen_et_al_2021,"Mitochondrial capacity and reactive oxygen species production during hypoxia and reoxygenation in the ocean quahog, Arctica islandica",10.1242/jeb.243082,Journal of Experimental Biology,Other invertebrate,Oxygen,Adults,Adults,"Energetics and metabolism, Immune function and stress physiology, membrane potential",aerobic capacity; control over oxygen flux; rate of mitochondrial ROS efflux; membrane potential; H2O2 efflux; O2 consumption,
45717.7125,SUN,Wittmann_et_al_2018,"Effects of temperature on survival, moulting, and expression of neuropeptide and mTOR signalling genes in juvenile Dungeness crab (Metacarcinus magister)",10.1242/jeb.187492,Journal of Experimental Biology,Other invertebrate,Temperature,Adults,Adults,"Environmental tolerance and preference, Development",survival rate; body mass; haemolymph ecdysteroid concentrations,
45717.74722,SUN,Williams_et_al_2019,Diel cycling hypoxia enhances hypoxia tolerance in rainbow trout (Oncorhynchus mykiss): evidence of physiological and metabolic plasticity,10.1242/jeb.206045,Journal of Experimental Biology,Fish,Oxygen,Adults,Adults,"Cardiovascular physiology, Immune function and stress physiology",plasma cortisol; lactate richness; protein poly-ubiquitylation level; HSP70 relative concentration; corpuscular hemoglobin concentration; Aerobic metabolic rate; critical oxygen tension; Hemoglobin levels; critical oxygen tensionexcess post-hypoxia oxygen consumption; Markers of lipid metabolism; Markers of carbohydrate metabolism; Markers of protein metabolism,
45717.75972,SUN,Leiva_et_al_2016,Tide-related biological rhythm in the oxygen consumption rate of ghost shrimp (Neotrypaea uncinata),10.1242/jeb.133785,Journal of Experimental Biology,Other invertebrate,Oxygen,Adults,Adults,Energetics and metabolism,oxygen consumption rate,
45717.76319,SUN,Milbergue_et_al_2022,How does mitochondrial function relate to thermogenic capacity and basal metabolic rate in small birds?,10.1242/jeb.242612,Journal of Experimental Biology,Bird,Temperature,Adults,Adults,Energetics and metabolism,thermogenic capacity; basal metabolic rate; respiration rate,
45717.77778,SUN,Miyano_et_al_2019,Severe thermoregulatory deficiencies in mice with a deletion in the titin gene TTN,10.1242/jeb.198564,Journal of Experimental Biology,Mammal,Temperature,Adults,Adults,Energetics and metabolism,non-shivering thermogenesis capacity; metabolic rate,
45717.78264,SUN,Hansen_et_al_2016,The roles of tissue nitrate reductase activity and myoglobin in securing nitric oxide availability in deeply hypoxic crucian carp,10.1242/jeb.149195,Journal of Experimental Biology,Fish,Oxygen,Adults,Adults,"Environmental tolerance and preference, Cardiovascular physiology",nitrate reductase activity; nitrite richness; myoglobin richness; nitric oxide (NO) metabolites richness; Myoglobin concentration,
45717.78681,SUN,Ramos_et_al_2020,Intraspecific variation in sensitivity to food availability and temperature-induced phenotypic plasticity in the rotifer Keratella cochlearis,10.1242/jeb.209676,Journal of Experimental Biology,Other invertebrate,Temperature,Mix (before and after hatching),"Larvae or juveniles, Adults","Environmental tolerance and preference, Development",digestion efficiency; growth rate; Sensitivity to food concentration,
45717.79236,SUN,Jensen_et_al_2014,Nitric oxide metabolites during anoxia and reoxygenation in the anoxia-tolerant vertebrate Trachemys scripta,10.1242/jeb.093179,Journal of Experimental Biology,Reptile,Oxygen,Adults,Adults,"Cardiovascular physiology, Immune function and stress physiology",nitrite richness; nitric oxide richness; the concentration NO metabolites,
45717.81736,SUN,Gao_et_al_2016,Evaluating the role of NRF-1 in the regulation of the goldfish COX4-1 gene in response to temperature,10.1242/jeb.141184,Journal of Experimental Biology,Fish,Temperature,Adults,Adults,Energetics and metabolism,Cytochrome c oxidase activity; mitochondrial content,
45717.82361,SUN,Treat_et_al_2018,"Extreme physiological plasticity in a hibernating basoendothermic mammal, Tenrec ecaudatus",10.1242/jeb.185900,Journal of Experimental Biology,Mammal,Temperature,Adults,Adults,"Energetics and metabolism, Cardiovascular physiology, Development",oxygen consumption; heart rate; body temperature; righting response time; carbon dioxide production; body mass,
45717.83472,SUN,Fobian_et_al_2014,Oxygen transport is not compromised at high temperature in pythons,10.1242/jeb.105148,Journal of Experimental Biology,Reptile,Temperature,Adults,Adults,"Energetics and metabolism, Cardiovascular physiology",oxygen consumption; cardiac performance; arterial blood gases; blood pressure; heart rate; blood gases,
45717.83958,SUN,Sutcliffe_et_al_2020,"A rapid intrinsic heart rate resetting response with thermal acclimation in rainbow trout, Oncorhynchus mykiss",10.1242/jeb.215210,Journal of Experimental Biology,Fish,Temperature,Adults,Adults,Cardiovascular physiology,heart rate; mRNA expression,
45717.84514,SUN,Ekstrom_et_al_2016,Dynamic changes in scope for heart rate and cardiac autonomic control during warm acclimation in rainbow trout,10.1242/jeb.134312,Journal of Experimental Biology,Fish,Temperature,Adults,Adults,Cardiovascular physiology,heart rate; cholinergic and adrenergic tone,
45689.91597,SUN,Delisle et al 2020,Behavioural responses of threespine stickleback with lateral line asymmetries to experimental mechanosensory stimuli,10.1242/jeb.226233,Journal of Experimental Biology,Other invertebrate,"Temperature, Interaction with non-climatic stressor",Adults,Adults,"Environmental tolerance and preference, Energetics and metabolism",survival rate to different temperature; proximate composition; CS activity; unsaturation index of polar lipids,
45717.05139,SUN,Andersen_et_al_2015,Muscle membrane potential and insect chill coma,10.1242/jeb.123760,Journal of Experimental Biology,Insect,Temperature,Adults,Adults,"Environmental tolerance and preference, membrane potential",Resting membrane potential; critical thermal minimum; chill coma recovery time,
45717.06111,SUN,Fountain_et_al_2016,Oxygen and energy availability interact to determine flight performance in the Glanville fritillary butterfly,10.1242/jeb.138180,Journal of Experimental Biology,Insect,Oxygen,Adults,Adults,Energetics and metabolism,Flight metabolic rate; metabolites; resting metabolic rate,
45717.06944,SUN,Country_et_al_2021,Mitochondrial KATP channels stabilize intracellular Ca2+ during hypoxia in retinal horizontal cells of goldfish (Carassius auratus),10.1242/jeb.242634,Journal of Experimental Biology,Fish,Oxygen,Adults,Adults,"Osmoregulation, membrane potential", [Ca2+]i in Horizontal cells; membrane potential,
45717.07431,SUN,Lyons_et_al_2022,Thermogenesis is supported by high rates of circulatory fatty acid and triglyceride delivery in highland deer mice,10.1242/jeb.244080,Journal of Experimental Biology,Mammal,"Temperature, Oxygen",Adults,Adults,Energetics and metabolism,thermogenic capacity; Fat lipolytic capacity and storage; Lipid concentrations and circulatory transport rates; concentrations of intramuscular triglyceride; capacity of fatty acid uptake; Skeletal muscle enzyme activity; the rate of exogenous 14C-palmitic acid oxidation,
45717.08611,SUN,Bryant_et_al_2018,Subspecies differences in thermal acclimation of mitochondria function and the role of uncoupling proteins in killifish,10.1242/jeb.186320,Journal of Experimental Biology,Fish,Temperature,Adults,Adults,"Energetics and metabolism, membrane potential",mitochondrial membrane potential; proton leak; ratio of moles of ADP consumed per mole of oxygen; Mitochondrial respiration; O2 consumption rates; respiratory control ratios; Fatty-acid-induced uncoupling and thermal acclimation,
45717.09931,SUN,Smith_et_al_2019,nic developmental oxygen preconditions cardiovascular functional response to acute hypoxic exposure and maximal Î²-adrenergic stimulation of anesthetized juvenile American alligators (Alligator mississippiensis),10.1242/jeb.205419,Journal of Experimental Biology,Reptile,Oxygen,Adults,Adults,Cardiovascular physiology,cardiovascular function; blood parameters; Relative heart and lung mass; pressure and heart rate; blood flow,
45717.10833,SUN,Fontaine_et_al_2018,Environmental temperature alters the digestive performance and gut microbiota of a terrestrial amphibian,10.1242/jeb.187559,Journal of Experimental Biology,Amphibian,Temperature,Adults,Adults,Energetics and metabolism,digestive performance,
45717.12917,SUN,Kayhani_et_al_2023,Disproportionate role of nuclear-encoded proteins in organismal and mitochondrial thermal performance in a copepod,10.1242/jeb.246085,Journal of Experimental Biology,Other invertebrate,Temperature,Adults,Adults,"Environmental tolerance and preference, Energetics and metabolism",Survivorship; ATP synthesis rate,
45717.14306,SUN,Xu_et_al_2017,Effect of temperature and food restriction on immune function in striped hamsters (Cricetulus barabensis),10.1242/jeb.153601,Journal of Experimental Biology,Mammal,Temperature,Adults,Adults,Immune function and stress physiology,Haematological parameter; Innate immunity; Cellular immunity; Humoral immunity; Blood glucose richness; Serum leptin richness,
45717.14583,SUN,Klaiman_et_al_2014,Cold acclimation increases cardiac myofilament function and ventricular pressure generation in trout,10.1242/jeb.109041,Journal of Experimental Biology,Fish,Temperature,Adults,Adults,Cardiovascular physiology,cardiac contractility; level of myofilament protein phosphorylation; ventricular pressure,
45717.15208,SUN,Borowiec_et_al_2020,Hypoxia acclimation alters reactive oxygen species homeostasis and oxidative status in estuarine killifish (Fundulus heteroclitus),10.1242/jeb.222877,Journal of Experimental Biology,Fish,Oxygen,Adults,Adults,Immune function and stress physiology,ROS homeostasis; oxidative status; oxidation potential; glutathione redox status; aconitase activity in the muscle; Total oxidant scavenging capacity,
45717.15764,SUN,Jochmans_et_al_2016,HIF1Î± and physiological responses to hypoxia are correlated in mice but not in rats,10.1242/jeb.142869,Journal of Experimental Biology,Mammal,Oxygen,Adults,Adults,Energetics and metabolism,"ventilatio; metabolic rate; HIF-1Î± expression; angiogenic responses to hypoxia; Respiratory frequency; minute ventilation; O2 consumption; CO2 production rate; ventilatory exchange ratio for O2 and CO2; the protein level of Glut1, Pdk1, Angpt2 and HIF-1α",
45717.16458,SUN,Johnson_et_al_2014,Cold acclimation alters the connective tissue content of the zebrafish (Danio rerio) heart,10.1242/jeb.101196,Journal of Experimental Biology,Fish,Temperature,Adults,Adults,Cardiovascular physiology,thickness of the compact myocardium; collagen content; collagen fiber composition; heart volume,
